Date,Department,Item Group,Item Name,Business Group,Quantity,Sales Price,Gross Amount,Line Discount Amount,Line Discount Percent,Net Amount,Tax Amount,Invoice Amount,WeekInYear,Batch Number,Outlet Region,Country Code,Channel Name,Sales Tax Group,Customer Classification Group
12/1/2021,MASS,Food,Barilla Pasta Spaghetti no.5 box 1kg,FOOD,24,"55,000.00","1,320,000.00",0,0,"1,320,000.00","132,000.00","1,452,000.00",49,20231101,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,Barilla Sauce Olive (400g),FOOD,6,"94,200.00","565,200.00",0,0,"565,200.00","56,520.00","621,720.00",49,20230305,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,FOOD,Ritter Sport Dark Milk Chocolate 55% Cocoa 100g,FOOD,24,"43,000.00","1,032,000.00",0,0,"1,032,000.00","103,200.00","1,135,200.00",49,20221007,South,DEU,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Kuehne Dressing American 250ml,FOOD,4,"57,500.00","230,000.00",0,0,"230,000.00","23,000.00","253,000.00",49,20230129,South,,Modern Trade,TP-HCM,Genshai
12/1/2021,MASS,Food,Haribo Fruity Basket 80g,FOOD,6,"19,000.00","114,000.00",0,0,"114,000.00","11,400.00","125,400.00",49,20220715,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Pep. Farm Goldfish CHEDDAR 8.6oz (187 gr),FOOD,22,"59,500.00","1,309,000.00",0,5,"1,243,550.00","124,355.00","1,367,905.00",49,20220726,South,,General Trade,TP-HCM,MWH_South
12/1/2021,MASS,Food,Ritter Sport Whole Hazelnuts,FOOD,10,"43,000.00","430,000.00",0,0,"430,000.00","43,000.00","473,000.00",49,20220716,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,BEVERAGE,English Tea Shop Peppermint 20ct (30g),BEVERAGE,4,"90,000.00","360,000.00",0,0,"360,000.00","36,000.00","396,000.00",49,20240819,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Haagen Dazs Mango Raspberry Minicup (100ml),FOOD,12,"57,000.00","684,000.00",0,0,"684,000.00","68,400.00","752,400.00",49,20221012,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,BEVERAGE,Evian Water PET Water (500ml),BEVERAGE,24,"24,600.00","590,400.00",0,0,"590,400.00","59,040.00","649,440.00",49,20230412,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,BEVERAGE,Evian Water PET Water (500ml),BEVERAGE,72,"24,600.00","1,771,200.00",0,0,"1,771,200.00","177,120.00","1,948,320.00",49,20230412,South,,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Barilla Sauce Bolognese (400g),FOOD,12,"94,200.00","1,130,400.00",0,0,"1,130,400.00","113,040.00","1,243,440.00",49,20230525,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Ritter Sport Chocolate Cubes Selection (24x8g),FOOD,24,"135,000.00","3,240,000.00",0,5,"3,078,000.00","307,800.00","3,385,800.00",49,20220519,South,DEU,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Ritter Sport Whole Hazelnuts,FOOD,10,"43,000.00","430,000.00",0,20,"344,000.00","34,400.00","378,400.00",49,20220716,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Haagen Dazs Macadamia Nut Minicup (100ml),FOOD,12,"50,160.00","601,920.00",0,0,"601,920.00","60,192.00","662,112.00",49,20220818,South,,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,4,"19,000.00","76,000.00",0,0,"76,000.00","7,600.00","83,600.00",49,20220913,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,FOOD,Barilla Sauce Bolognese 200g,FOOD,3,"46,300.00","138,900.00",0,0,"138,900.00","13,890.00","152,790.00",49,20230103,South,ITA,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Kikkoman Teriyaki Honey & Soy (250ml),FOOD,12,"80,800.00","969,600.00",0,0,"969,600.00","96,960.00","1,066,560.00",49,20240925,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Sauce Bolognese (400g),FOOD,48,"94,200.00","4,521,600.00",0,0,"4,521,600.00","452,160.00","4,973,760.00",49,20230430,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,HORECA,BEVERAGE,Evian Water PET Water (500ml),BEVERAGE,144,"24,600.00","3,542,400.00",0,7,"3,294,432.00","329,443.20","3,623,875.20",49,20230412,South,,Horeca,TP-HCM,Horeca5Star_South
12/1/2021,MASS,Food,Lindt Excellence 70% Dark Chocolate Tablet (100g),FOOD,40,"94,000.00","3,760,000.00",0,15,"3,196,000.00","319,600.00","3,515,600.00",49,20220930,South,,Modern Trade,TP-HCM,BigC
12/1/2021,HORECA,Food,Kikkoman Soy Sauce Fancy 18L,FOOD,2,"1,328,000.00","2,656,000.00","132,800.00",0,"2,390,400.00","239,040.00","2,629,440.00",49,20230305,South,,Horeca,TP-HCM,SushiTei
12/1/2021,MASS,FOOD,La Boulangere 4 Hot - Dog Rolls 250g,FOOD,5,"43,426.00","217,130.00",0,0,"217,130.00","21,713.00","238,843.00",49,20230217,South,FRA,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,Kuehne Honey-Mustard Dressing (250ml),FOOD,24,"57,500.00","1,380,000.00",0,2,"1,352,400.00","135,240.00","1,487,640.00",49,20230203,South,,General Trade,TP-HCM,MWH_South
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,6,"19,000.00","114,000.00",0,0,"114,000.00","11,400.00","125,400.00",49,20221107,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Latino Bella Pomace Olive Oil (1L) GREEN BOTTLE,FOOD,36,"181,000.00","6,516,000.00",0,0,"6,516,000.00","651,600.00","7,167,600.00",49,20240819,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,12,"19,000.00","228,000.00",0,0,"228,000.00","22,800.00","250,800.00",49,20221107,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Haagen Dazs Coffee Pint (473ml),FOOD,24,"181,720.00","4,361,280.00",0,0,"4,361,280.00","436,128.00","4,797,408.00",49,20220926,South,,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,Pep. Farm Wafers French Vanilla (382g),FOOD,36,"88,500.00","3,186,000.00",0,10,"2,867,400.00","286,740.00","3,154,140.00",49,20220929,South,,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Tyrrells Lightly Sea Salted (40g),FOOD,20,"29,700.00","594,000.00",0,0,"594,000.00","59,400.00","653,400.00",49,20220416,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Barilla Pasta Spaghettoni (500g),FOOD,75,"47,000.00","3,525,000.00",0,0,"3,525,000.00","352,500.00","3,877,500.00",49,20240317,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Tabasco Sauce Pepper RED (60ml),FOOD,12,"53,400.00","640,800.00",0,0,"640,800.00","64,080.00","704,880.00",49,20260714,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,HORECA,FOOD,"American Cream Cheese ""Creamy"" 1.36kg",FOOD,8,"195,840.00","1,566,720.00","16,320.00",0,"1,436,160.00","143,616.00","1,579,776.00",49,20220514,South,USA,Horeca,TP-HCM,Horeca_south
12/1/2021,MASS,Food,Haagen Dazs Coffee Minicup (100ml),FOOD,4,"50,160.00","200,640.00",0,0,"200,640.00","20,064.00","220,704.00",49,20220622,South,,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,McCormick Hungarian Paprika (30g),FOOD,24,"52,100.00","1,250,400.00",0,20,"1,000,320.00","100,032.00","1,100,352.00",49,20230629,South,,Modern Trade,TP-HCM,Metro
12/1/2021,MASS,Food,Kikkoman Soy Sauce Dispenser (150ml),FOOD,4,"57,100.00","228,400.00",0,0,"228,400.00","22,840.00","251,240.00",49,20241011,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Maille Mustard Old Style (210g),FOOD,36,"59,500.00","2,142,000.00",0,0,"2,142,000.00","214,200.00","2,356,200.00",49,20230110,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,"Emborg American, with Cheddar, Sliced 200g",FOOD,6,"49,200.00","295,200.00",0,0,"295,200.00","29,520.00","324,720.00",49,20220809,South,,Modern Trade,TP-HCM,Genshai
12/1/2021,MASS,Food,Pep. Farm Distinctive Butter Chessman (206g),FOOD,24,"78,000.00","1,872,000.00",0,0,"1,872,000.00","187,200.00","2,059,200.00",49,20220827,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,McCormick Cajun Seasoning (35g),FOOD,4,"57,100.00","228,400.00",0,0,"228,400.00","22,840.00","251,240.00",49,20230510,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Barilla Pasta Penne Rigate No.73 (500g),FOOD,45,"49,500.00","2,227,500.00",0,0,"2,227,500.00","222,750.00","2,450,250.00",49,20240319,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Barilla Sauce Bolognese (400g),FOOD,6,"94,200.00","565,200.00",0,0,"565,200.00","56,520.00","621,720.00",49,20230430,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haagen Dazs Cookies & Cream Pint (473ml),FOOD,4,"206,500.00","826,000.00",0,0,"826,000.00","82,600.00","908,600.00",49,20220825,South,,Modern Trade,TP-HCM,CircleK_South
12/1/2021,HORECA,Food,"Emborg American, with Cheddar, Sliced 200g",FOOD,2,"49,200.00","98,400.00",0,0,"98,400.00","9,840.00","108,240.00",49,20220809,South,,Horeca,TP-HCM,Horeca5Star_South
12/1/2021,MASS,FOOD,Westgold Chilled UHT Whipping Cream 1L,,12,"102,600.00","1,231,200.00",0,0,"1,231,200.00","123,120.00","1,354,320.00",49,20220414,South,NZL,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,McCormick Italian Seasoning (35g),FOOD,50,"77,600.00","3,880,000.00",0,0,"3,880,000.00","388,000.00","4,268,000.00",49,20230605,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Tabasco Sauce HABANERO (60ml),FOOD,6,"75,000.00","450,000.00",0,0,"450,000.00","45,000.00","495,000.00",49,20230715,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Haagen Dazs Coffee Minicup (100ml),FOOD,4,"57,000.00","228,000.00",0,2,"223,440.00","22,344.00","245,784.00",49,20220803,South,,Modern Trade,TP-HCM,FamilyMart
12/1/2021,MASS,FOOD,Jelly Bean Fruit Cocktail 200g,FOOD,2,"65,000.00","130,000.00",0,0,"130,000.00","13,000.00","143,000.00",49,20230527,South,IRL,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Kikkoman Soy Sauce Dispenser (150ml),FOOD,48,"57,100.00","2,740,800.00",0,0,"2,740,800.00","274,080.00","3,014,880.00",49,20241011,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Loacker Quadratini Vanilla (250g),FOOD,3,"109,200.00","327,600.00",0,0,"327,600.00","32,760.00","360,360.00",49,20221125,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Haagen Dazs Blueberry & Cream Minicup (100ml),FOOD,12,"57,000.00","684,000.00",0,0,"684,000.00","68,400.00","752,400.00",49,20221010,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Maille Red Wine Vinegar (500ml),FOOD,2,"98,500.00","197,000.00",0,0,"197,000.00","19,700.00","216,700.00",49,20240602,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Lindt Excellence Intense Mint Chocolate Tablet (100g),FOOD,40,"94,000.00","3,760,000.00",0,15,"3,196,000.00","319,600.00","3,515,600.00",49,20220609,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,McCormick Basil Leaves  (10g),FOOD,48,"34,700.00","1,665,600.00",0,0,"1,665,600.00","166,560.00","1,832,160.00",49,20240525,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,POSM,Haagen Dazs Cooler Bag - BTS Band,FOOD,6,0,0,0,0,0,0,0,49,NOEXP,South,HKG,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,Haribo Goldbears (30g),FOOD,5,"6,900.00","34,500.00",0,0,"34,500.00","3,450.00","37,950.00",49,20221121,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Haribo Starmix 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221021,South,,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Haribo Goldbears (30g),FOOD,24,"6,900.00","165,600.00",0,0,"165,600.00","16,560.00","182,160.00",49,20221121,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221204,South,,Modern Trade,TP-HCM,BigC
12/1/2021,HORECA,BEVERAGE,Teisseire Syrup Lychee 70cl,BEVERAGE,2,"195,000.00","390,000.00","19,500.00",0,"351,000.00","35,100.00","386,100.00",49,20240602,South,,Horeca,TP-HCM,PizzaHut
12/1/2021,MASS,FOOD,McVitie's Digestives Nibbles Milk Choco (80g),FOOD,14,"25,000.00","350,000.00",0,0,"350,000.00","35,000.00","385,000.00",49,20221028,South,GBR,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Lindt Excellence 85% Dark Chocolate Tablet (100g),FOOD,20,"94,000.00","1,880,000.00",0,15,"1,598,000.00","159,800.00","1,757,800.00",49,20220831,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,25,"47,000.00","1,175,000.00",0,0,"1,175,000.00","117,500.00","1,292,500.00",49,20240424,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Latino Bella Extra Virgin OLIVE OIL (250ml) GREEN BOTTLE,FOOD,5,"81,500.00","407,500.00",0,10,"366,750.00","36,675.00","403,425.00",49,20240721,South,,Modern Trade,TP-HCM,Genshai
12/1/2021,MASS,Food,"Emborg Frozen Mozzarella, Shredded, F.I.D.M. 40% 200g",FOOD,12,"68,376.00","820,512.00",0,15,"697,435.20","69,743.52","767,178.72",49,20220409,South,,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,Lindt Excellence 70% Dark Chocolate Tablet (100g),FOOD,6,"94,000.00","564,000.00",0,15,"479,400.00","47,940.00","527,340.00",49,20220930,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Haagen Dazs Cookies & Cream Pint (473ml),FOOD,16,"206,500.00","3,304,000.00",0,0,"3,304,000.00","330,400.00","3,634,400.00",49,20220825,South,,Modern Trade,TP-HCM,Metro
12/1/2021,MASS,Food,Barilla Sauce Basilico (400g),FOOD,6,"79,600.00","477,600.00",0,0,"477,600.00","47,760.00","525,360.00",49,20230406,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,FOOD,Haribo Chamallows Party 150g,FOOD,11,"34,300.00","377,300.00",0,0,"377,300.00","37,730.00","415,030.00",49,20220616,South,TR,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Tabasco Sauce Pepper RED (60ml),FOOD,12,"53,400.00","640,800.00",0,0,"640,800.00","64,080.00","704,880.00",49,20260714,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,BEVERAGE,English Tea Shop Organic Sleepy Me Tea 20ct (30g),BEVERAGE,4,"99,000.00","396,000.00",0,0,"396,000.00","39,600.00","435,600.00",49,20240512,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Loacker Quadratini Napolitaner (125g),FOOD,12,"65,000.00","780,000.00",0,0,"780,000.00","78,000.00","858,000.00",49,20221030,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Lindt Swiss Luxury selection 145g,FOOD,6,"313,600.00","1,881,600.00",0,0,"1,881,600.00","188,160.00","2,069,760.00",49,20220614,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Pep. Farm Distinctive Butter Chessman (206g),FOOD,50,"78,000.00","3,900,000.00",0,5,"3,705,000.00","370,500.00","4,075,500.00",49,20220714,South,,General Trade,TP-HCM,MWH_South
12/1/2021,MASS,Food,Haagen Dazs Green Tea Minicup (100ml),FOOD,4,"57,000.00","228,000.00",0,2,"223,440.00","22,344.00","245,784.00",49,20221006,South,,Modern Trade,TP-HCM,FamilyMart
12/1/2021,MASS,Food,Latino Bella Pomace Olive Oil (1L) GREEN BOTTLE,FOOD,12,"181,000.00","2,172,000.00",0,15,"1,846,200.00","184,620.00","2,030,820.00",49,20240819,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Kikkoman Tasty Japan Teriyaki sauce 150ml,FOOD,8,"36,400.00","291,200.00",0,0,"291,200.00","29,120.00","320,320.00",49,20230714,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Sauce Bolognese (400g),FOOD,60,"94,200.00","5,652,000.00",0,0,"5,652,000.00","565,200.00","6,217,200.00",49,20230430,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,Lorenz Naturals Rosemary (100g),FOOD,72,"40,900.00","2,944,800.00",0,27.25,"2,142,342.00","214,234.20","2,356,576.20",49,20220727,South,,Modern Trade,TP-HCM,Metro
12/1/2021,MASS,Food,Pep. Farm Distinctive Butter Chessman (206g),FOOD,24,"78,000.00","1,872,000.00",0,0,"1,872,000.00","187,200.00","2,059,200.00",49,20220827,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,FOOD,McVitie's Digestives Nibbles Milk Choco (80g),FOOD,24,"25,000.00","600,000.00",0,0,"600,000.00","60,000.00","660,000.00",49,20221028,South,GBR,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,6,0,0,0,0,0,0,0,49,20240424,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,HORECA,Food,Kikkoman Mild Aroma Soy Sauce 18L,FOOD,2,"908,000.00","1,816,000.00","88,000.00",0,"1,640,000.00","164,000.00","1,804,000.00",49,20221114,South,,Horeca,TP-HCM,Marukame
12/1/2021,MASS,Food,Walkers Biscuit Strawberry & Cream (150g),FOOD,4,"80,700.00","322,800.00",0,0,"322,800.00","32,280.00","355,080.00",49,20220730,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Ritter Sport Dark Chocolate 50% (100g),FOOD,12,"39,000.00","468,000.00",0,15,"397,800.00","39,780.00","437,580.00",49,20221014,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221107,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221107,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Latino Bella Extra Virgin OLIVE OIL (1L) GREEN BOTTLE,FOOD,1,"266,000.00","266,000.00",0,0,"266,000.00","26,600.00","292,600.00",49,20240819,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,30,"47,000.00","1,410,000.00",0,7,"1,311,300.00","131,130.00","1,442,430.00",49,20240424,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Haagen Dazs Macadamia Nut Minicup (100ml),FOOD,4,"57,000.00","228,000.00",0,0,"228,000.00","22,800.00","250,800.00",49,20220818,South,,Modern Trade,TP-HCM,CircleK_South
12/1/2021,MASS,Food,Kikkoman Teriyaki Sauce Japan Grill (250ml),FOOD,24,"86,300.00","2,071,200.00",0,0,"2,071,200.00","207,120.00","2,278,320.00",49,20240827,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,HORECA,BEVERAGE,Evian Water Glass Bottle (750ml),BEVERAGE,6,"53,300.00","319,800.00","15,800.00",0,"225,000.00","22,500.00","247,500.00",49,20230310,South,,Horeca,TP-HCM,Horeca5Star_South
12/1/2021,MASS,FOOD,Haribo Chamallows Party 150g,FOOD,24,"34,300.00","823,200.00",0,0,"823,200.00","82,320.00","905,520.00",49,20220603,South,TR,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221205,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,FOOD,Merci Petits Milk & Cream Collection 125g,FOOD,10,"55,000.00","550,000.00",0,0,"550,000.00","55,000.00","605,000.00",49,20220726,South,DEU,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Lindt Excellence Intense Mint Chocolate Tablet (100g),FOOD,6,"94,000.00","564,000.00",0,0,"564,000.00","56,400.00","620,400.00",49,20220609,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Wine,Sanama Cabernet Sauvignon (750ml),WINE,4,"181,818.00","727,272.00",0,0,"727,272.00","72,727.20","799,999.20",49,2020,South,,Modern Trade,TP-HCM,BIGC
12/1/2021,MASS,Food,Walkers Shortbread Scottie Dogs (110g),FOOD,12,"86,200.00","1,034,400.00",0,0,"1,034,400.00","103,440.00","1,137,840.00",49,20220730,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Sauce Olive (400g),FOOD,12,"94,200.00","1,130,400.00",0,0,"1,130,400.00","113,040.00","1,243,440.00",49,20230305,South,,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,FOOD,Ritter Sport Fine Dark Chocolate 74% Cocoa 100g,FOOD,12,"43,000.00","516,000.00",0,0,"516,000.00","51,600.00","567,600.00",49,20221006,South,DEU,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,FOOD,La Boulangere Plaited Brioche 400g,FOOD,4,"105,688.00","422,752.00",0,0,"422,752.00","42,275.20","465,027.20",49,20230110,South,FRA,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,FOOD,Loacker Quadratini 110gx12 Matcha,FOOD,12,"65,000.00","780,000.00",0,7,"725,400.00","72,540.00","797,940.00",49,20221028,South,ITA,General Trade,TP-HCM,MSD_South
12/1/2021,HORECA,Food,"Emborg Cream Cheese, F.I.D.M. 70% 200g",FOOD,18,"51,000.00","918,000.00","1,000.00",0,"900,000.00","90,000.00","990,000.00",49,20220728,South,,Horeca,TP-HCM,Starbuck
12/1/2021,MASS,Food,Loacker Quadratini Vanilla (125g),FOOD,12,"65,000.00","780,000.00",0,0,"780,000.00","78,000.00","858,000.00",49,20230130,South,,Modern Trade,TP-HCM,Aeon
12/1/2021,MASS,Food,Haagen Dazs Macadamia Nut Pint (473ml),FOOD,4,"206,500.00","826,000.00",0,2,"809,480.00","80,948.00","890,428.00",49,20220924,South,,Modern Trade,TP-HCM,FamilyMart
12/1/2021,HORECA,Food,Emborg Whipping Cream 1L (Cream 35%),FOOD,12,"127,500.00","1,530,000.00","37,500.00",0,"1,080,000.00","108,000.00","1,188,000.00",49,20220301,South,,Horeca,TP-HCM,Horeca_south
12/1/2021,MASS,Food,McCormick Rosemary Leaves  (18g),FOOD,4,"99,800.00","399,200.00",0,0,"399,200.00","39,920.00","439,120.00",49,20240506,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,FOOD,Merci Finest Selection Chocolate 250g,FOOD,10,"110,000.00","1,100,000.00",0,0,"1,100,000.00","110,000.00","1,210,000.00",49,20220809,South,DEU,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Pep. Farm Wafers Chocolate Hazelnut (382g),FOOD,72,"88,500.00","6,372,000.00",0,7,"5,925,960.00","592,596.00","6,518,556.00",49,20221004,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Haagen Dazs Strawberry Pint (473ml),FOOD,12,"181,720.00","2,180,640.00",0,0,"2,180,640.00","218,064.00","2,398,704.00",49,20220926,South,,Modern Trade,TP-HCM,AGM
12/1/2021,MASS,Food,Barilla Pasta Tagliatelle No.129 (500g),FOOD,12,"90,600.00","1,087,200.00",0,0,"1,087,200.00","108,720.00","1,195,920.00",49,20221119,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Kuehne Dressing Thousand Islands 250ml,FOOD,3,"57,500.00","172,500.00",0,0,"172,500.00","17,250.00","189,750.00",49,20230123,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,12,"19,000.00","228,000.00",0,0,"228,000.00","22,800.00","250,800.00",49,20221107,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,"Emborg Italian, with Mozzarella, Sliced 200g",FOOD,6,"49,200.00","295,200.00",0,0,"295,200.00","29,520.00","324,720.00",49,20220719,South,,Modern Trade,TP-HCM,Genshai
12/1/2021,MASS,Food,Loacker Quadratini Tiramisu (110g),FOOD,3,"65,000.00","195,000.00",0,0,"195,000.00","19,500.00","214,500.00",49,20221126,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Loacker Quadratini Dark Chocolate (125g),FOOD,1,0,0,0,0,0,0,0,49,20221208,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Latino Bella Pitted Green Olives (450g),FOOD,12,"66,000.00","792,000.00",0,15,"673,200.00","67,320.00","740,520.00",49,20240720,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,McCormick Basil Leaves  (10g),FOOD,12,"34,700.00","416,400.00",0,20,"333,120.00","33,312.00","366,432.00",49,20240525,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,6,"47,000.00","282,000.00",0,25,"211,500.00","21,150.00","232,650.00",49,20240424,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Barilla Sauce Bolognese (400g),FOOD,3,"94,200.00","282,600.00",0,7,"262,818.00","26,281.80","289,099.80",49,20230525,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,McCormick Hungarian Paprika (30g),FOOD,48,"52,100.00","2,500,800.00",0,20,"2,000,640.00","200,064.00","2,200,704.00",49,20230629,South,,Modern Trade,TP-HCM,Metro
